g_fit,E_fit_exp,E_fit_avg,Grad Gs/cm,Intensity a.u.,Grad T/m,Normalized Intensity
20.561261523046092,0.15695160214535878,0.1571963935131474,,,,
20.61217635270541,0.15594589728186134,0.15617602761536464,,,,
20.66309118236473,0.15494701563589705,0.15516250631428408,,,,
20.71400601202405,0.15395490773546092,0.15415578792000634,,,,
20.764920841683367,0.15296952428856123,0.15315583086978862,,,,
20.815835671342686,0.15199081618808305,0.1521625937305403,,,,
20.866750501002006,0.15101873451652872,0.15117603520124517,,,,
20.917665330661325,0.1500532305506345,0.15019611411531092,,,,
20.96858016032064,0.1490942557658635,0.1492227894428457,,,,
21.01949498997996,0.14814176184077799,0.14825602029286522,,,,
21.07040981963928,0.14719570066129106,0.1472957659154297,,,,
21.121324649298597,0.14625602432479717,0.14634198570371254,,,,
21.172239478957916,0.1453226851441855,0.14539463919600154,,,,
21.223154308617236,0.144395635651735,0.14445368607763479,,,,
21.274069138276555,0.1434748286028924,0.14351908618288226,,,,
21.32498396793587,0.14256021697993568,0.14259079949669398,,,,
21.37589879759519,0.14165175399552177,0.1416687861565609,,,,
21.42681362725451,0.14074939309612183,0.14075300645407943,,,,
21.47772845691383,0.13985308796534404,0.1398434208366321,,,,
21.528643286573146,0.13896279252714483,0.13893998990893727,,,,
21.579558116232466,0.13807846094893042,0.13804267443455256,,,,
21.630472945891785,0.13720004764454952,0.13715143533732146,,,,
21.681387775551105,0.13632750727717793,0.1362662337027624,,,,
21.73230260521042,0.13546079476209721,0.13538703077940376,,,,
21.78321743486974,0.1345998652693672,0.13451378798006353,,,,
21.83413226452906,0.13374467422639483,0.13364646688307624,,,,
21.885047094188376,0.13289517732040004,0.13278502923346805,,,,
21.935961923847696,0.1320513305007794,0.13192943694408074,,,,
21.986876753507016,0.13121308998136963,0.13107965209664102,,,,
22.037791583166335,0.13038041224261177,0.13023563694278392,,,,
22.08870641282565,0.12955325403361653,0.12939735390504298,,,,
22.13962124248497,0.12873157237413363,0.128564765577756,,,,
